#10000,100,,,,,,,,,,,,,,,,,,,
Index,AccelX_H,AccelX_L,AccelY_H,AccelY_L,AccelZ_H,AccelZ_L,GyroX_H,GyroX_L,GyroY_H,GyroY_L,GyroZ_H,GyroZ_L,MagX_H,MagX_L,MagY_H,MagY_L,MagZ_H,MagZ_L,Temp_H,Temp_L
8912,FE,E5,0,9F,8,EF,8,16,FD,91,B,FA,0,0,0,0,0,0,E,10
8913,FF,1F,FF,70,8,B8,9,B,FD,9,C,A4,0,0,0,0,0,0,E,20
8914,FF,39,FE,61,7,B6,7,1,FD,9A,9,F8,0,0,0,0,0,0,E,10
8915,FF,8B,FE,56,7,41,4,9F,FE,AE,7,18,0,0,0,0,0,0,E,40
8916,FF,E7,FF,97,7,66,3,D2,FF,60,6,51,0,0,0,0,0,0,D,E0
8917,FF,C7,0,FF,7,B1,4,64,FF,A6,6,E0,0,0,0,0,0,0,E,0
8918,FF,BF,2,0,8,32,6,44,FF,DD,9,3B,0,0,0,0,0,0,E,50
8919,FF,56,2,57,8,67,8,88,FF,DA,C,24,0,0,0,0,0,0,E,10
8920,FF,16,1,B1,8,4B,A,D,FF,F3,D,E2,0,0,0,0,0,0,E,40
8921,FF,B9,0,48,7,FD,8,5C,0,42,C,30,0,0,0,0,0,0,E,40
8922,FF,D3,0,BB,7,B5,6,4A,0,81,9,71,0,0,0,0,0,0,E,0
8923,FF,CF,1,C4,7,A4,5,C1,0,B1,9,4B,0,0,0,0,0,0,E,40
8924,FF,E2,2,E0,7,F0,6,B1,0,7A,A,46,0,0,0,0,0,0,E,10
8925,FF,F9,3,92,7,90,7,DA,0,9C,B,C7,0,0,0,0,0,0,E,0
8926,0,29,3,2,7,B4,8,D,0,B8,B,4A,0,0,0,0,0,0,E,50
8927,0,8C,1,D3,8,14,5,DC,FF,72,8,D7,0,0,0,0,0,0,E,20
8928,0,31,1,EC,7,8D,3,EA,FE,D8,6,B3,0,0,0,0,0,0,E,10
8929,0,42,2,AE,7,22,3,57,FE,D8,5,E2,0,0,0,0,0,0,E,10
8930,0,37,3,76,7,35,3,96,FE,BD,5,EE,0,0,0,0,0,0,D,C0
8931,0,9D,4,86,7,7B,4,BF,FE,33,7,90,0,0,0,0,0,0,E,40
8932,0,F3,4,FE,7,6,6,1D,FD,EB,A,35,0,0,0,0,0,0,E,20
8933,1,4D,4,E,6,BB,6,29,FE,58,A,C3,0,0,0,0,0,0,E,10
8934,1,9D,2,70,6,F6,4,9C,FD,FB,8,46,0,0,0,0,0,0,E,50
8935,1,EB,2,9D,6,C3,3,DA,FD,74,6,5E,0,0,0,0,0,0,E,20
8936,2,71,3,3D,5,FF,3,D3,FD,C5,5,8A,0,0,0,0,0,0,E,50
8937,2,B8,3,EE,5,E9,4,62,FE,40,5,AE,0,0,0,0,0,0,E,80
8938,2,FF,4,17,5,BB,4,B8,FE,BD,5,D5,0,0,0,0,0,0,E,10
8939,3,49,3,B7,5,94,4,5,FF,5B,4,D7,0,0,0,0,0,0,D,E0
8940,3,5E,3,70,5,A3,2,F4,FF,92,3,72,0,0,0,0,0,0,E,10
8941,3,1A,3,94,5,AF,2,42,FF,AE,2,58,0,0,0,0,0,0,E,20
8942,3,28,3,A6,5,DF,2,9E,FF,B4,1,EC,0,0,0,0,0,0,E,10
8943,3,46,4,32,5,7A,2,F4,FF,F4,2,14,0,0,0,0,0,0,E,10
8944,3,2F,4,B5,5,D2,3,47,0,45,2,6A,0,0,0,0,0,0,E,10
8945,2,FB,5,76,6,5F,3,72,FF,A8,3,72,0,0,0,0,0,0,E,20
8946,3,4F,5,7E,6,14,3,52,FF,44,4,38,0,0,0,0,0,0,E,20
8947,3,83,5,6B,5,5A,3,56,FF,E8,4,C0,0,0,0,0,0,0,E,10
8948,3,D1,4,D1,5,39,3,63,0,9B,4,C1,0,0,0,0,0,0,E,0
8949,3,C1,4,85,5,32,3,85,1,33,4,A4,0,0,0,0,0,0,E,40
8950,3,B6,4,67,5,39,3,4F,1,6E,4,30,0,0,0,0,0,0,E,70
8951,3,D7,4,3C,5,53,2,46,1,55,3,C,0,0,0,0,0,0,E,90
8952,4,2E,4,53,5,4D,1,64,1,50,2,2E,0,0,0,0,0,0,E,10
8953,4,1D,4,AF,5,8,1,DA,1,C2,2,30,0,0,0,0,0,0,E,40
8954,4,12,5,E,4,6F,2,4C,2,61,2,8F,0,0,0,0,0,0,E,40
8955,4,2A,4,9E,4,57,2,C4,3,AA,2,AC,0,0,0,0,0,0,E,40
8956,4,1B,4,80,4,F3,2,7C,4,D,2,11,0,0,0,0,0,0,E,10
8957,4,4,4,21,5,8B,1,50,3,75,0,F7,0,0,0,0,0,0,E,50
8958,3,D8,4,69,5,61,0,F6,2,E3,0,8A,0,0,0,0,0,0,E,20
8959,3,97,4,AC,5,37,1,62,2,CE,1,E,0,0,0,0,0,0,E,90
8960,3,7D,4,37,5,3C,2,10,2,C1,1,60,0,0,0,0,0,0,E,40
8961,3,5F,4,89,5,2D,2,B1,2,97,1,83,0,0,0,0,0,0,E,20
8962,3,46,4,F6,5,1E,2,52,2,A8,1,A5,0,0,0,0,0,0,E,70
8963,3,D1,4,DE,4,F6,2,21,2,FE,1,B7,0,0,0,0,0,0,E,20
8964,3,F2,4,BD,5,28,2,42,2,EA,1,AA,0,0,0,0,0,0,E,40
8965,3,CC,4,A8,4,EE,2,6C,3,C,1,E8,0,0,0,0,0,0,E,70
8966,3,7C,3,FB,4,D8,2,A2,3,78,1,E0,0,0,0,0,0,0,E,40
8967,3,9D,3,C0,5,19,2,61,3,7E,1,22,0,0,0,0,0,0,E,40
8968,3,E1,3,E1,4,F0,1,CF,3,72,0,5E,0,0,0,0,0,0,E,90
8969,3,DC,4,45,4,53,1,47,3,EB,FF,C6,0,0,0,0,0,0,E,0
8970,3,A2,4,D0,4,68,1,71,4,B1,FF,F2,0,0,0,0,0,0,E,40
8971,3,2B,4,B8,4,93,1,AC,5,11,0,0,0,0,0,0,0,0,E,50
8972,2,EE,4,94,4,E7,1,D5,5,36,FF,B4,0,0,0,0,0,0,E,40
8973,2,E8,5,28,5,F,1,8C,5,4C,FF,4D,0,0,0,0,0,0,E,20
8974,2,C6,5,5E,5,6C,1,13,5,19,FE,CC,0,0,0,0,0,0,D,C0
8975,1,DC,5,59,5,93,0,97,4,BA,FD,8E,0,0,0,0,0,0,E,10
8976,1,11,4,F2,6,56,0,3A,3,93,FC,3F,0,0,0,0,0,0,E,70
8977,1,6B,4,D2,6,44,0,24,3,26,FB,C4,0,0,0,0,0,0,D,D0
8978,1,C3,4,B6,5,98,FF,CA,3,3,FA,ED,0,0,0,0,0,0,E,50
8979,1,B2,4,C5,5,66,FF,72,3,4C,F9,F7,0,0,0,0,0,0,E,10
8980,1,7,4,EE,5,D8,FE,FC,3,45,F9,28,0,0,0,0,0,0,E,40
8981,0,49,5,C,6,4E,FE,86,2,97,F8,B0,0,0,0,0,0,0,E,50
8982,0,17,4,F7,6,5A,FD,F0,1,EF,F8,6E,0,0,0,0,0,0,E,20
8983,0,46,4,F8,6,18,FD,92,1,93,F8,C,0,0,0,0,0,0,E,70
8984,0,22,5,4,6,15,FC,E0,1,62,F7,32,0,0,0,0,0,0,E,20
8985,FF,A7,4,D8,6,7A,FC,10,0,DE,F6,32,0,0,0,0,0,0,E,20
8986,FF,21,5,8,6,A6,FB,6C,0,6C,F5,9D,0,0,0,0,0,0,E,0
8987,FE,CB,4,CE,6,CF,FA,D4,FF,CE,F5,56,0,0,0,0,0,0,D,D0
8988,FE,B0,5,1D,6,CB,FA,C5,FF,94,F5,E8,0,0,0,0,0,0,E,10
8989,FE,94,5,8E,6,81,FB,11,FF,F9,F7,40,0,0,0,0,0,0,E,10
8990,FE,59,5,2B,6,83,FB,14,0,25,F7,D8,0,0,0,0,0,0,E,0
8991,FD,E8,4,9D,6,ED,FB,4,0,56,F8,68,0,0,0,0,0,0,E,50
8992,FD,A8,4,70,7,50,FA,C9,FF,FC,F8,D5,0,0,0,0,0,0,E,20
8993,FD,BA,4,16,7,A5,FA,7E,FF,4E,F9,47,0,0,0,0,0,0,E,50
8994,FD,96,3,C9,7,3C,FA,7,FE,42,F9,8C,0,0,0,0,0,0,E,20
8995,FD,A5,3,6E,7,E,FA,55,FE,5B,FA,48,0,0,0,0,0,0,D,C0
8996,FD,BF,3,1B,7,20,FA,FA,FE,D2,FB,4D,0,0,0,0,0,0,E,20
8997,FD,C4,2,57,7,4C,FB,48,FF,31,FC,4,0,0,0,0,0,0,E,40
8998,FD,A2,1,CB,7,85,FB,14,FF,30,FB,CC,0,0,0,0,0,0,E,40
8999,FD,95,1,B0,7,90,FB,41,FF,1B,FB,87,0,0,0,0,0,0,E,10
9000,FD,A4,1,91,7,6D,FB,37,FF,52,FB,A4,0,0,0,0,0,0,E,10
9001,FD,CE,1,46,7,1F,FB,2D,FF,86,FB,8B,0,0,0,0,0,0,E,40
9002,FD,D4,1,2,7,14,FA,FB,0,12,FB,10,0,0,0,0,0,0,E,50
9003,FD,6F,0,E8,7,5B,FB,5B,0,BC,FA,EC,0,0,0,0,0,0,E,10
9004,FD,91,0,C8,7,BC,FC,0,0,D4,FB,4E,0,0,0,0,0,0,E,50
9005,FD,6B,0,96,7,86,FC,69,0,BB,FB,BD,0,0,0,0,0,0,E,10
9006,FD,90,FF,F2,7,9F,FC,AA,0,EE,FB,DB,0,0,0,0,0,0,E,80
9007,FD,90,FF,C0,7,89,FC,2,0,A1,FB,B,0,0,0,0,0,0,E,10
9008,FD,93,FF,FB,7,8A,FB,46,0,A7,FA,6C,0,0,0,0,0,0,D,A0
9009,FD,56,FF,BC,7,9D,FA,14,0,BD,F9,E4,0,0,0,0,0,0,E,20
9010,FD,31,FF,9A,7,C4,FA,3A,0,BC,F9,AD,0,0,0,0,0,0,E,40
9011,FD,11,FE,D4,7,E2,FA,A3,0,B0,F9,AE,0,0,0,0,0,0,E,10
9012,FD,62,FE,B9,7,C3,FB,13,0,2A,F9,8B,0,0,0,0,0,0,E,10
9013,FD,CB,FF,28,6,D7,FB,B8,0,2F,FA,D9,0,0,0,0,0,0,D,E0
9014,FD,C9,FE,AB,6,DA,FB,C0,1,15,FB,98,0,0,0,0,0,0,E,50
9015,FD,92,FE,7F,7,54,FB,5E,1,A6,FB,A9,0,0,0,0,0,0,E,40
9016,FD,60,FE,40,7,81,FB,A5,1,C0,FB,E4,0,0,0,0,0,0,E,50
9017,FD,5A,FD,CE,7,66,FC,3D,1,93,FC,2C,0,0,0,0,0,0,E,50
9018,FD,8D,FD,CE,6,FE,FD,6F,1,82,FC,DB,0,0,0,0,0,0,E,20
9019,FD,A8,FD,AC,6,9E,FD,5F,1,E1,FC,E7,0,0,0,0,0,0,E,50
9020,FD,99,FD,BA,6,D7,FC,E0,2,83,FD,7,0,0,0,0,0,0,E,50
9021,FD,2C,FD,AC,7,3F,FD,7C,2,A0,FD,8C,0,0,0,0,0,0,E,80
9022,FC,FD,FD,6E,7,81,FE,70,2,52,FE,47,0,0,0,0,0,0,E,10
9023,FC,D0,FD,64,7,B7,FF,2,2,5,FE,A9,0,0,0,0,0,0,E,40
9024,FC,D2,FD,64,7,95,0,2F,1,41,FF,77,0,0,0,0,0,0,E,0
9025,FD,70,FC,E0,6,DE,0,83,0,BC,0,15,0,0,0,0,0,0,E,20
9026,FD,AC,FC,F0,5,D4,FF,A0,1,15,FF,BC,0,0,0,0,0,0,E,20
9027,FD,87,FC,E2,5,89,FF,99,2,5F,FF,C6,0,0,0,0,0,0,E,50
9028,FC,E4,FC,D2,6,34,FF,A4,3,70,FF,A0,0,0,0,0,0,0,E,50
9029,FC,51,FD,1F,6,D9,0,72,3,B1,FF,E8,0,0,0,0,0,0,E,50
9030,FB,E1,FD,A6,7,C8,2,24,2,FD,1,1D,0,0,0,0,0,0,E,40
9031,FB,CF,FD,8E,8,32,3,B3,1,8B,2,52,0,0,0,0,0,0,D,E0
9032,FC,8E,FC,CB,7,37,3,3C,0,63,2,70,0,0,0,0,0,0,E,50
9033,FC,DA,FB,C1,5,E3,0,F0,0,9D,0,81,0,0,0,0,0,0,E,10
9034,FC,9D,FC,49,5,A9,FF,DE,1,CB,FF,23,0,0,0,0,0,0,E,20
9035,FC,42,FC,D4,6,37,FF,E3,2,88,FE,9B,0,0,0,0,0,0,E,50
9036,FB,FD,FD,19,6,D3,0,73,2,55,FE,9F,0,0,0,0,0,0,E,0
9037,FB,FA,FD,6C,7,1E,1,1D,1,C3,FF,25,0,0,0,0,0,0,E,10
9038,FC,60,FD,8E,6,A9,1,35,1,98,FF,96,0,0,0,0,0,0,E,80
9039,FC,9E,FD,57,6,76,0,EB,1,94,FF,85,0,0,0,0,0,0,E,10
9040,FC,74,FD,4B,6,42,0,2F,1,B2,FF,45,0,0,0,0,0,0,E,40
9041,FC,38,FD,3B,6,32,FF,8F,1,F4,FE,C3,0,0,0,0,0,0,E,20
9042,FC,4F,FD,4B,6,13,FF,99,2,34,FE,89,0,0,0,0,0,0,E,70
9043,FC,63,FD,7F,5,CB,FF,94,2,AE,FE,98,0,0,0,0,0,0,E,50
9044,FC,3F,FD,A5,5,F5,FF,CD,3,D,FF,0,0,0,0,0,0,0,E,0
9045,FC,36,FD,3C,6,21,FF,8F,2,E2,FE,F2,0,0,0,0,0,0,E,50
9046,FB,CD,FD,31,6,8,FF,81,2,CE,FE,D3,0,0,0,0,0,0,E,50
9047,FB,A2,FD,17,6,F,FF,C2,2,CB,FE,C4,0,0,0,0,0,0,E,40
9048,FB,9D,FC,F6,5,A7,FF,9D,3,2E,FE,79,0,0,0,0,0,0,E,50
9049,FB,7C,FD,D,5,C0,FF,55,3,76,FE,3D,0,0,0,0,0,0,E,10
9050,FB,58,FD,39,6,2E,FF,A3,3,42,FE,AE,0,0,0,0,0,0,E,50
9051,FB,42,FD,64,6,1E,0,28,3,B,FF,86,0,0,0,0,0,0,E,20
9052,FB,53,FD,88,6,9,0,E0,2,C1,0,6B,0,0,0,0,0,0,E,50
9053,FB,21,FD,69,6,2,1,3,2,7D,0,C1,0,0,0,0,0,0,E,40
9054,FB,3C,FC,F7,5,8A,0,EE,2,1E,0,8B,0,0,0,0,0,0,E,10
9055,FB,40,FD,E,5,3B,0,B2,2,80,0,5A,0,0,0,0,0,0,E,50
9056,FA,E5,FD,4B,5,69,0,9F,2,BA,0,40,0,0,0,0,0,0,E,10
9057,FA,70,FD,63,5,F5,0,85,3,19,0,3C,0,0,0,0,0,0,E,0
9058,FA,45,FD,7C,6,1A,0,C4,2,CD,0,8C,0,0,0,0,0,0,E,10
9059,FA,42,FD,79,5,B2,1,A5,2,2B,1,5C,0,0,0,0,0,0,E,50
9060,FA,5A,FD,88,5,8E,2,3C,1,EA,2,3,0,0,0,0,0,0,E,50
9061,FA,66,FD,57,5,BE,2,5D,1,CA,2,59,0,0,0,0,0,0,E,20
9062,FA,A4,FD,61,5,45,2,39,1,55,2,2E,0,0,0,0,0,0,E,0
9063,FA,A6,FD,5F,4,DB,1,FE,1,6D,1,F4,0,0,0,0,0,0,E,20
9064,FA,7E,FD,AF,4,FF,1,84,1,F5,1,70,0,0,0,0,0,0,E,40
9065,FA,62,FE,32,5,26,1,A6,2,3E,1,5C,0,0,0,0,0,0,E,50
9066,FA,60,FE,5C,5,18,1,FD,2,65,1,C7,0,0,0,0,0,0,E,50
9067,FA,20,FE,19,5,19,2,36,2,80,2,32,0,0,0,0,0,0,D,A0
9068,F9,F9,FD,DD,5,54,1,C0,2,51,1,DC,0,0,0,0,0,0,E,40
9069,F9,D0,FE,26,5,58,1,68,1,F1,1,7C,0,0,0,0,0,0,E,0
9070,F9,CD,FE,5B,5,26,1,28,1,A9,1,3E,0,0,0,0,0,0,E,40
9071,F9,59,FE,57,5,3B,1,16,1,AF,1,16,0,0,0,0,0,0,E,20
9072,F9,3A,FE,6B,5,7E,1,2A,1,81,0,EC,0,0,0,0,0,0,E,40
9073,F9,3D,FE,B8,5,8A,1,3B,0,E9,0,FF,0,0,0,0,0,0,E,40
9074,F9,2D,FF,1,5,AB,1,4B,0,5E,1,6F,0,0,0,0,0,0,E,40
9075,F8,EC,FF,7,6,22,1,29,FF,9F,1,C0,0,0,0,0,0,0,E,10
9076,F9,3B,FF,3,6,15,1,34,FE,45,2,49,0,0,0,0,0,0,E,50
9077,F9,57,FF,34,5,A2,1,5D,FD,4D,2,CA,0,0,0,0,0,0,E,70
9078,F9,89,FF,8,5,9F,1,73,FD,2,3,28,0,0,0,0,0,0,E,50
9079,F9,A9,FE,A8,5,E8,1,21,FC,82,2,D5,0,0,0,0,0,0,E,10
9080,F9,C8,FE,D8,5,CC,0,A8,FB,E9,2,10,0,0,0,0,0,0,E,70
9081,FA,21,FF,81,5,B1,0,50,FB,BE,1,A4,0,0,0,0,0,0,E,50
9082,FA,76,FF,F4,5,BE,FF,EA,FB,E1,1,8D,0,0,0,0,0,0,E,50
9083,FA,61,FF,F5,5,ED,FF,B8,FC,22,1,A4,0,0,0,0,0,0,E,50
9084,FA,65,FF,CD,6,3E,FF,AD,FC,B,1,C8,0,0,0,0,0,0,E,50
9085,FA,34,FF,80,6,59,FF,D3,FB,DB,1,EE,0,0,0,0,0,0,E,50
9086,FA,44,FF,7B,6,9F,FF,C6,FB,AC,1,D1,0,0,0,0,0,0,E,50
9087,FA,75,FF,FC,6,FB,FF,46,FB,21,1,67,0,0,0,0,0,0,E,40
9088,FA,A0,0,AB,6,ED,FF,5C,FA,6D,1,E8,0,0,0,0,0,0,E,10
9089,FA,CC,0,6D,6,90,1,36,FA,29,3,EB,0,0,0,0,0,0,E,20
9090,FB,24,FF,8B,6,59,2,E7,FA,73,5,97,0,0,0,0,0,0,E,40
9091,FB,66,FE,C9,6,91,2,99,FA,A5,5,5,0,0,0,0,0,0,E,40
9092,FB,8E,FE,E8,6,A3,1,23,FA,DE,3,E,0,0,0,0,0,0,E,10
9093,FB,B8,FF,C7,6,F2,FF,FB,FB,3D,1,7B,0,0,0,0,0,0,E,40
9094,FC,27,0,2C,6,C0,0,76,FB,95,1,75,0,0,0,0,0,0,E,70
9095,FC,6D,0,24,6,66,1,31,FC,5A,1,F3,0,0,0,0,0,0,E,50
9096,FC,51,0,50,7,7,1,A8,FC,99,2,6C,0,0,0,0,0,0,E,10
9097,FC,30,0,22,7,8F,1,74,FC,19,2,47,0,0,0,0,0,0,E,70
9098,FC,52,FF,FE,7,89,0,D1,FB,AA,1,75,0,0,0,0,0,0,E,0
9099,FC,92,FF,FA,7,73,0,80,FB,73,0,95,0,0,0,0,0,0,E,20
9100,FC,F8,0,24,6,EC,1,74,FB,C5,0,A7,0,0,0,0,0,0,E,10
9101,FD,16,0,5C,7,16,1,BB,FC,7,0,CB,0,0,0,0,0,0,E,40
9102,FC,AB,0,A6,8,10,2,86,FB,EB,1,7D,0,0,0,0,0,0,E,0
9103,FC,CF,0,BF,8,67,3,79,FA,BF,2,1B,0,0,0,0,0,0,E,70
9104,FD,7C,FF,D5,8,20,2,98,F9,C3,1,1B,0,0,0,0,0,0,E,50
9105,FE,1,FF,F4,7,57,1,56,F9,5B,FF,67,0,0,0,0,0,0,E,10
9106,FE,38,0,CB,6,C4,1,C7,FA,1A,FF,1,0,0,0,0,0,0,E,10
9107,FE,83,1,3C,6,F6,2,60,FB,19,FF,9C,0,0,0,0,0,0,E,40
9108,FE,B6,1,40,7,80,2,51,FB,87,0,35,0,0,0,0,0,0,E,50
9109,FE,BD,1,6D,7,99,2,F3,FB,97,0,C8,0,0,0,0,0,0,E,20
9110,FE,F1,1,49,7,79,3,87,FB,C3,0,DB,0,0,0,0,0,0,E,10
9111,FF,7A,1,1A,7,5B,2,A6,FB,EE,FF,F4,0,0,0,0,0,0,E,10
9112,FF,C8,1,75,7,7,1,D5,FC,56,FF,2C,0,0,0,0,0,0,E,10
9113,FF,F9,2,37,7,1F,2,7E,FC,FE,FF,D3,0,0,0,0,0,0,E,50
9114,FF,E3,2,61,7,42,3,5B,FD,78,1,3,0,0,0,0,0,0,E,50
9115,FF,B3,2,23,7,99,3,98,FD,7F,1,4A,0,0,0,0,0,0,E,70
9116,FF,D5,2,E,7,C7,3,58,FD,47,1,31,0,0,0,0,0,0,E,20
9117,0,1,1,F7,7,87,3,3,FD,41,0,A5,0,0,0,0,0,0,E,50
9118,0,2B,2,3C,7,42,2,9A,FD,7B,0,0,0,0,0,0,0,0,E,0
9119,0,40,2,A5,7,50,2,6D,FD,D1,FF,D9,0,0,0,0,0,0,D,E0
9120,0,2E,3,C,7,7D,2,F9,FD,ED,0,5B,0,0,0,0,0,0,E,40
9121,0,41,2,FA,7,70,3,A4,FD,D9,0,C7,0,0,0,0,0,0,E,10
9122,0,4E,3,39,7,3B,3,D3,FD,FD,0,EB,0,0,0,0,0,0,E,50
9123,0,81,3,9C,7,5B,3,E0,FE,A,0,F4,0,0,0,0,0,0,E,20
9124,0,AA,3,A8,7,26,3,E2,FD,F3,0,F2,0,0,0,0,0,0,E,0
9125,0,E7,3,53,6,BC,2,E5,FD,FD,0,7C,0,0,0,0,0,0,E,70
9126,1,3B,3,6A,6,76,2,15,FE,8C,0,5A,0,0,0,0,0,0,E,40
9127,0,F7,3,AE,6,70,1,E6,FE,F6,0,64,0,0,0,0,0,0,E,10
9128,0,FA,3,AA,6,F1,1,E9,FE,B4,0,3F,0,0,0,0,0,0,E,10
9129,1,1B,3,94,6,9D,1,CE,FE,AF,0,1E,0,0,0,0,0,0,E,50
9130,0,FE,3,71,5,FB,1,82,FF,41,FF,C2,0,0,0,0,0,0,E,10
9131,1,11,3,E0,6,71,1,2C,FF,A2,FF,9D,0,0,0,0,0,0,E,10
9132,1,19,4,67,7,A,1,8,FF,6C,FF,F7,0,0,0,0,0,0,D,D0
9133,1,0,4,6D,6,C1,1,91,FF,57,0,95,0,0,0,0,0,0,E,50
9134,1,11,4,B,6,85,1,AA,FF,7A,0,97,0,0,0,0,0,0,E,40
9135,1,2,3,C8,6,62,1,51,FF,A6,0,2A,0,0,0,0,0,0,E,40
9136,0,DF,3,B7,6,D7,0,F0,FF,4F,FF,59,0,0,0,0,0,0,E,90
9137,1,2F,4,23,6,E4,FF,F2,FE,FB,FE,EC,0,0,0,0,0,0,E,20
9138,1,4A,4,BB,6,2F,FF,FF,FF,A1,FF,57,0,0,0,0,0,0,E,40
9139,1,2D,4,61,6,7C,FF,EA,FF,D3,FF,6E,0,0,0,0,0,0,E,50
9140,1,C,4,3A,6,DA,FF,B8,FF,AC,FF,30,0,0,0,0,0,0,E,40
9141,1,5,4,2A,6,E9,FF,55,FF,90,FE,EF,0,0,0,0,0,0,E,50
9142,1,2E,4,4E,6,AA,FF,29,FF,A7,FE,DA,0,0,0,0,0,0,E,40
9143,1,50,3,F6,6,92,FE,5E,FF,C8,FE,41,0,0,0,0,0,0,E,70
9144,0,DC,3,DE,6,AD,FD,B5,0,4,FD,B1,0,0,0,0,0,0,E,20
9145,0,E1,3,C7,7,7,FD,B1,FF,B2,FD,73,0,0,0,0,0,0,E,0
9146,1,17,4,25,6,A2,FD,A6,FF,67,FD,55,0,0,0,0,0,0,E,50
9147,1,44,4,12,6,B5,FD,8F,FF,B7,FD,8E,0,0,0,0,0,0,E,40
9148,0,FD,3,DD,6,CB,FD,1A,FF,EE,FD,75,0,0,0,0,0,0,E,10
9149,0,9B,3,A4,7,1C,FC,63,0,34,FD,50,0,0,0,0,0,0,E,70
9150,0,D0,2,B5,7,7D,FB,DC,0,46,FD,9,0,0,0,0,0,0,E,10
9151,0,8B,3,12,6,E1,FA,3A,FF,EF,FC,5,0,0,0,0,0,0,E,40
9152,0,74,3,1A,6,FF,FA,64,0,82,FC,4C,0,0,0,0,0,0,D,E0
9153,0,3D,2,A8,7,6A,FB,32,0,DD,FC,DD,0,0,0,0,0,0,E,50
9154,0,35,2,8C,7,AF,FB,4A,0,A0,FC,CE,0,0,0,0,0,0,E,10
9155,0,56,2,9C,7,78,FA,94,0,69,FC,73,0,0,0,0,0,0,E,40
9156,0,18,2,8D,7,9F,FA,60,0,95,FC,76,0,0,0,0,0,0,E,70
9157,FF,FA,2,F,8,12,FA,23,0,C6,FC,8D,0,0,0,0,0,0,E,10
9158,0,22,1,E2,7,C5,FA,17,0,6C,FC,8A,0,0,0,0,0,0,D,D0
9159,0,9,1,D2,7,A6,F9,E3,0,60,FC,7D,0,0,0,0,0,0,E,10
9160,FF,F4,1,88,7,84,FA,2F,0,B2,FC,C8,0,0,0,0,0,0,E,50
9161,FF,D9,1,B,7,90,FA,2D,1,2F,FC,C0,0,0,0,0,0,0,E,10
9162,FF,CF,0,FF,7,EB,F9,64,1,8E,FC,6F,0,0,0,0,0,0,E,50
9163,FF,A7,0,A8,7,FB,F8,B2,1,DA,FC,54,0,0,0,0,0,0,E,0
9164,FF,4F,0,16,7,EB,F9,11,1,C6,FC,5A,0,0,0,0,0,0,E,10
9165,FF,59,FF,F8,7,D5,FA,13,1,A4,FC,8F,0,0,0,0,0,0,E,40
9166,FF,86,0,4A,7,CB,FA,61,1,C4,FC,C1,0,0,0,0,0,0,E,10
9167,FF,79,0,52,8,40,FA,67,2,7,FD,4D,0,0,0,0,0,0,E,10
9168,FF,3E,FF,CF,8,48,FA,86,1,DE,FD,DD,0,0,0,0,0,0,E,0
9169,FF,13,FF,25,8,1,FA,D6,1,A7,FE,8,0,0,0,0,0,0,E,50
9170,FF,C,FE,C7,7,DF,FA,C3,1,B3,FD,E2,0,0,0,0,0,0,E,20
9171,FF,26,FE,9D,7,C1,FA,5E,1,D4,FD,8B,0,0,0,0,0,0,E,0
9172,FF,18,FE,7D,7,B9,FA,6F,2,1,FD,6A,0,0,0,0,0,0,E,10
9173,FF,3E,FE,3D,7,BF,FB,39,1,DF,FD,D1,0,0,0,0,0,0,E,40
9174,FF,32,FD,FA,7,6D,FB,4B,1,CE,FE,57,0,0,0,0,0,0,E,0
9175,FF,2,FD,98,7,7B,FB,5A,2,9,FE,90,0,0,0,0,0,0,E,80
9176,FE,FB,FD,45,7,7F,FB,F0,1,C8,FE,90,0,0,0,0,0,0,E,10
9177,FF,1E,FD,46,7,19,FB,B8,1,B3,FE,2C,0,0,0,0,0,0,E,50
9178,FF,1D,FD,63,7,21,FB,B6,1,F2,FE,1B,0,0,0,0,0,0,E,B0
9179,FF,3B,FD,82,7,30,FC,13,2,0,FE,B6,0,0,0,0,0,0,E,10
9180,FF,24,FD,7F,7,E,FC,1C,2,33,FF,65,0,0,0,0,0,0,E,40
9181,FE,BA,FC,D3,7,31,FB,F6,2,4E,FF,74,0,0,0,0,0,0,E,0
9182,FE,85,FC,80,6,F3,FB,67,2,43,FE,FC,0,0,0,0,0,0,E,20
9183,FE,78,FC,82,6,C7,FA,BD,2,6F,FE,83,0,0,0,0,0,0,E,40
9184,FE,5F,FC,BC,6,E3,FA,68,2,E1,FE,85,0,0,0,0,0,0,E,50
9185,FE,4B,FC,D2,7,32,FA,6B,3,1F,FF,20,0,0,0,0,0,0,E,90
9186,FE,5,FC,56,7,62,FB,38,2,E5,FF,CC,0,0,0,0,0,0,E,0
9187,FD,C5,FC,3C,8,13,FC,6,1,8,0,68,0,0,0,0,0,0,E,50
9188,FD,A9,FB,C8,7,20,FC,9,0,49,0,38,0,0,0,0,0,0,E,50
9189,FD,D9,FB,D8,6,9A,FB,7,FF,CF,FF,B3,0,0,0,0,0,0,E,0
9190,FD,D7,FB,C0,6,8A,FA,FF,FF,B1,FF,BE,0,0,0,0,0,0,E,40
9191,FE,1E,FB,EE,6,29,FA,BD,FF,BA,FF,FC,0,0,0,0,0,0,E,20
9192,FD,D5,FA,A5,5,AE,FB,36,FF,A1,0,11,0,0,0,0,0,0,E,50
